Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       5/10322       queue_remove [155]
-----------------------------------------------
                                 289             call_fn <cycle 4> [18]
                0.00    0.01       1/1           main [3]
[69]     0.4    0.00    0.00     290         vm_maybe_initialize_and_execute <cycle 4> [69]
                0.00    0.00     596/95652       obj_get_field [5]
                0.00    0.00       4/293         vm_new_block [22]
                0.00    0.00      20/16451       memory_graph_set_field [7]
                0.00    0.00       8/297         memory_graph_array_pop [67]
                0.00    0.00       4/297         memory_graph_array_push [58]
                0.00    0.00       4/146         element_true [79]
                0.00    0.00     290/298         module_name [200]
                0.00    0.00     290/290         is_true [203]
                0.00    0.00       4/14895       create_int [154]
                                7814             execute <cycle 4> [6]
-----------------------------------------------
                0.00    0.00     274/274         execute_val_param [27]
[70]     0.4    0.00    0.00     274         memory_graph_tuple_add [70]
                0.00    0.00     274/22356       obj_set_field [12]
                0.00    0.00     274/95652       obj_get_field [5]
                0.00    0.00     100/7800        set_insert [19]
                0.00    0.00     100/214071      map_lookup [2]
                0.00    0.00     274/274         tuple_add [204]
                0.00    0.00     274/530         tuple_size [194]
                0.00    0.00     274/14895       create_int [154]
                0.00    0.00     100/26436       set_lookup [149]
-----------------------------------------------
                0.00    0.00       2/88757       __fn__.4991 [139]
                0.00    0.00       2/88757       __fn__.4955 [134]
                0.00    0.00       4/88757       class_statement [125]
                0.00    0.00       5/88757       field_statement [130]
                0.00    0.00       5/88757       function_definition [133]
                0.00    0.00       6/88757       unary_expression [131]
                0.00    0.00       6/88757       __fn__.4831 [127]
                0.00    0.00       7/88757       __fn__.4518 [122]
                0.00    0.00      10/88757       __fn__.4176 [128]
                0.00    0.00      15/88757       __fn__.4685 [110]
                0.00    0.00      89/88757       function_argument_list1 [96]
                0.00    0.00     110/88757       jump_statement [108]
                0.00    0.00     119/88757       __fn__.4098 [126]
                0.00    0.00     120/88757       expression_statement [62]
                0.00    0.00     234/88757       __fn__.5031 [59]
                0.00    0.00     305/88757       __fn__.5059 [78]
                0.00    0.00     548/88757       __fn__.4389 [94]
                0.00    0.00     835/88757       __fn__.3621 [15]
                0.00    0.00     876/88757       tuple_expression1 [60]
                0.00    0.00    1055/88757       assignment_tuple [68]
                0.00    0.00    1195/88757       anon_function [45]
                0.00    0.00    1691/88757       and_expression1 [56]
                0.00    0.00    1691/88757       xor_expression1 [57]
                0.00    0.00    1691/88757       or_expression1 [46]
                0.00    0.00    1891/88757       __fn__.3937 [41]
                0.00    0.00    1972/88757       __fn__.3661 [24]
                0.00    0.00    2105/88757       multiplicative_expression [38]
                0.00    0.00    3152/88757       __fn__.3212 [43]
                0.00    0.00    3382/88757       equality_expression1 [55]
                0.00    0.00    3544/88757       additive_expression1 <cycle 3> [52]
                0.00    0.00    3549/88757       __fn__.3015 [32]
                0.00    0.00    3844/88757       __fn__.2912 [81]
                0.00    0.00    3850/88757       __fn__.2896 [117]
                0.00    0.00    5340/88757       __fn__.2863 [111]
                0.00    0.00    5379/88757       multiplicative_expression1 [51]
                0.00    0.00    6525/88757       __fn__.2961 [20]
                0.00    0.00    6770/88757       relational_expression1 [53]
                0.00    0.00    9654/88757       postfix_expression1 [37]
                0.00    0.00   17179/88757       __fn__.2832 [95]
[71]     0.3    0.00    0.00   88757         parser_next__ [71]
                0.00    0.00     193/2005        tokenize_line [30]
                0.00    0.00   88684/88711       queue_peek [148]
-----------------------------------------------
                                                 <spontaneous>
[72]     0.3    0.00    0.00                 add_method.3144 [72]
                0.00    0.00      15/15          create_method [75]
                0.00    0.00      15/16451       memory_graph_set_field [7]
-----------------------------------------------
                0.00    0.00     463/463         create_obj_of_class [40]
[73]     0.3    0.00    0.00     463         inherits_from [73]
                0.00    0.00     625/95652       obj_get_field [5]
-----------------------------------------------
                0.00    0.00     248/248         execute_id_param <cycle 4> [16]
[74]     0.3    0.00    0.00     248         vm_object_lookup [74]
                0.00    0.00     609/95652       obj_get_field [5]
-----------------------------------------------
                0.00    0.00      15/15          add_method.3144 [72]
[75]     0.3    0.00    0.00      15         create_method [75]
                0.00    0.00      15/40          create_function [66]
                0.00    0.00      45/16451       memory_graph_set_field [7]
-----------------------------------------------
                                                 <spontaneous>
[76]     0.2    0.00    0.00                 add_ref.3152 [76]
                0.00    0.00      16/40          create_function [66]
                0.00    0.00      16/16451       memory_graph_set_field [7]
-----------------------------------------------
                0.00    0.00      54/166         __fn__.4389 [94]
                0.00    0.00     112/166         __fn__.5031 [59]
[77]     0.2    0.00    0.00     166         statement_list [77]
                0.00    0.00      54/54          statement_list1 [88]
                0.00    0.00      54/466         expression_statement [62]
                0.00    0.00     108/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00      54/20321       match_merge [151]
-----------------------------------------------
                                                 <spontaneous>
[78]     0.2    0.00    0.00                 __fn__.5059 [78]
                0.00    0.00     301/214071      map_lookup [2]
                0.00    0.00      58/466         expression_statement [62]
                0.00    0.00       1/2           class_statement_list [118]
                0.00    0.00       5/11079       map_insert [14]
                0.00    0.00     305/88757       parser_next__ [71]
                0.00    0.00      10/20321       match_merge [151]
                0.00    0.00       6/10322       queue_remove [155]
                0.00    0.00       1/5           compound_statement [247]
-----------------------------------------------
                0.00    0.00       1/146         operator_eq [119]
                0.00    0.00       2/146         operator_neq [114]
                0.00    0.00       2/146         operator_or [132]
                0.00    0.00       4/146         operator_gt [115]
                0.00    0.00       4/146         vm_maybe_initialize_and_execute <cycle 4> [69]
                0.00    0.00       6/146         operator_gte [124]
                0.00    0.00       7/146         execute_no_param <cycle 4> [11]
                0.00    0.00      49/146         operator_lte [93]
                0.00    0.00      71/146         operator_lt [85]
[79]     0.2    0.00    0.00     146         element_true [79]
                0.00    0.00     146/2177        vm_lookup [36]
-----------------------------------------------
                0.00    0.00       1/145         operator_gte [124]
                0.00    0.00       1/145         vm_add_builtin [47]
                0.00    0.00       3/145         vm_add_module [100]
                0.00    0.00       7/145         operator_eq [119]
                0.00    0.00       7/145         operator_gt [115]
                0.00    0.00      10/145         operator_neq [114]
                0.00    0.00      23/145         operator_lte [93]
                0.00    0.00      28/145         operator_lt [85]
                0.00    0.00      65/145         execute_no_param <cycle 4> [11]
[80]     0.2    0.00    0.00     145         element_false [80]
                0.00    0.00     145/2177        vm_lookup [36]
-----------------------------------------------
                                                 <spontaneous>
[81]     0.2    0.00    0.00                 __fn__.2912 [81]
                0.00    0.00      78/712         tuple_expression [42]
                0.00    0.00    3844/88757       parser_next__ [71]
                0.00    0.00     156/10322       queue_remove [155]
                0.00    0.00     156/20321       match_merge [151]
-----------------------------------------------
                0.00    0.00      29/29          execute_no_param <cycle 4> [11]
[82]     0.2    0.00    0.00      29         string_add [82]
                0.00    0.00      29/29          memory_graph_array_join [86]
                0.00    0.00      29/16451       memory_graph_set_field [7]
-----------------------------------------------
                                                 <spontaneous>
[83]     0.2    0.00    0.00                 append_child_edges.2852 [83]
                0.00    0.00     272/214071      map_lookup [2]
                0.00    0.00      58/7800        set_insert [19]
                0.00    0.00     272/26436       set_lookup [149]
-----------------------------------------------
                0.00    0.00       3/50          vm_create [44]
                0.00    0.00       9/50          execute_val_param [27]
                0.00    0.00       9/50          execute_no_param <cycle 4> [11]
                0.00    0.00      29/50          memory_graph_array_join [86]
[84]     0.2    0.00    0.00      50         create_array [84]
                0.00    0.00      50/669         create_obj_of_class [40]
-----------------------------------------------
                0.00    0.00      99/99          execute_no_param <cycle 4> [11]
[85]     0.1    0.00    0.00      99         operator_lt [85]
                0.00    0.00      71/146         element_true [79]
                0.00    0.00      28/145         element_false [80]
-----------------------------------------------
                0.00    0.00      29/29          string_add [82]
[86]     0.1    0.00    0.00      29         memory_graph_array_join [86]
                0.00    0.00      29/50          create_array [84]
                0.00    0.00      29/95652       obj_get_field [5]
                0.00    0.00      29/22356       obj_set_field [12]
                0.00    0.00      58/1408        set_iterate [106]
                0.00    0.00      58/58          array_append [222]
                0.00    0.00      29/6330        array_size [161]
                0.00    0.00      29/14895       create_int [154]
-----------------------------------------------
                                                 <spontaneous>
[87]     0.1    0.00    0.00                 add_method.3159 [87]
                0.00    0.00       8/40          create_function [66]
                0.00    0.00       8/16451       memory_graph_set_field [7]
-----------------------------------------------
                                   1             statement_list1 [88]
                0.00    0.00      54/54          statement_list [77]
[88]     0.1    0.00    0.00      54+1       statement_list1 [88]
                0.00    0.00      55/466         expression_statement [62]
                0.00    0.00     110/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00       1/20321       match_merge [151]
                                   1             statement_list1 [88]
-----------------------------------------------
                0.00    0.00       4/65          assignment_tuple [68]
                0.00    0.00       5/65          __fn__.4685 [110]
                0.00    0.00      56/65          anon_function [45]
[89]     0.1    0.00    0.00      65         function_argument_list [89]
                0.00    0.00      50/50          function_argument_list1 [96]
                0.00    0.00     130/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00      65/6810        string_literal [159]
                0.00    0.00      50/20321       match_merge [151]
-----------------------------------------------
                0.00    0.00       1/1           vm_create [44]
[90]     0.1    0.00    0.00       1         class_init [90]
                0.00    0.00       8/10          class_fill [92]
                0.00    0.00       9/16451       memory_graph_set_field [7]
                0.00    0.00       4/300         create_obj [48]
                0.00    0.00       4/4           create_obj_unsafe [120]
                0.00    0.00       2/154         create_none [211]
-----------------------------------------------
                0.00    0.00      82/82          execute_no_param <cycle 4> [11]
[91]     0.1    0.00    0.00      82         memory_graph_array_set [91]
                0.00    0.00      82/22356       obj_set_field [12]
                0.00    0.00      82/95652       obj_get_field [5]
                0.00    0.00      24/7800        set_insert [19]
                0.00    0.00      24/214071      map_lookup [2]
                0.00    0.00     164/6330        array_size [161]
                0.00    0.00      82/82          array_set [217]
                0.00    0.00      82/14895       create_int [154]
                0.00    0.00      59/439         array_get [195]
                0.00    0.00      24/26436       set_lookup [149]
-----------------------------------------------
                0.00    0.00       2/10          class_create [107]
                0.00    0.00       8/10          class_init [90]
[92]     0.1    0.00    0.00      10         class_fill [92]
                0.00    0.00      10/156         string_create [54]
                0.00    0.00      30/16451       memory_graph_set_field [7]
-----------------------------------------------
                0.00    0.00      72/72          execute_no_param <cycle 4> [11]
[93]     0.1    0.00    0.00      72         operator_lte [93]
                0.00    0.00      49/146         element_true [79]
                0.00    0.00      23/145         element_false [80]
-----------------------------------------------
                                                 <spontaneous>
[94]     0.1    0.00    0.00                 __fn__.4389 [94]
                0.00    0.00      54/166         statement_list [77]
                0.00    0.00     548/88757       parser_next__ [71]
                0.00    0.00     378/20321       match_merge [151]
                0.00    0.00     179/10322       queue_remove [155]
-----------------------------------------------
                                                 <spontaneous>
[95]     0.1    0.00    0.00                 __fn__.2832 [95]
                0.00    0.00   17179/88757       parser_next__ [71]
                0.00    0.00    1630/10322       queue_remove [155]
-----------------------------------------------
                                  39             function_argument_list1 [96]
                0.00    0.00      50/50          function_argument_list [89]
[96]     0.1    0.00    0.00      50+39      function_argument_list1 [96]
                0.00    0.00     128/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00      89/88757       parser_next__ [71]
                0.00    0.00      78/20321       match_merge [151]
                0.00    0.00      39/10322       queue_remove [155]
                0.00    0.00      39/6810        string_literal [159]
                                  39             function_argument_list1 [96]
-----------------------------------------------
                0.00    0.00       1/1           parse_file [98]
[97]     0.1    0.00    0.00       1         file_level_statement_list [97]
                0.00    0.00       1/1           file_level_statement_list1 [99]
                0.00    0.00       2/11079       map_insert [14]
                0.00    0.00       2/214071      map_lookup [2]
                0.00    0.00       1/62          primary_expression_no_constants [221]
                0.00    0.00       1/20321       match_merge [151]
-----------------------------------------------
                0.00    0.00       1/1           load_fn [26]
[98]     0.1    0.00    0.00       1         parse_file [98]
                0.00    0.00       1/1           file_level_statement_list [97]
                0.00    0.00       1/9           queue_init [235]
                0.00    0.00       1/1           map_create_default [267]
                0.00    0.00       1/5           queue_deep_delete [250]
                0.00    0.00       1/21          map_delete [229]
-----------------------------------------------
                                  60             file_level_statement_list1 [99]
                0.00    0.00       1/1           file_level_statement_list [97]
[99]     0.1    0.00    0.00       1+60      file_level_statement_list1 [99]
                0.00    0.00     122/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00      61/62          primary_expression_no_constants [221]
                0.00    0.00      60/20321       match_merge [151]
                                  60             file_level_statement_list1 [99]
-----------------------------------------------
                0.00    0.00       3/3           main [3]
[100]    0.0    0.00    0.00       3         vm_add_module [100]
                0.00    0.00       3/4           create_module [104]
                0.00    0.00       9/16451       memory_graph_set_field [7]
                0.00    0.00       3/145         element_false [80]
                0.00    0.00       6/2198        map_iterate <cycle 1> [178]
                0.00    0.00       3/298         module_name [200]
                0.00    0.00       3/4           module_refs [256]
                0.00    0.00       3/4           module_classes [255]
-----------------------------------------------
[101]    0.0    0.00    0.00    2198+79      <cycle 1 as a whole> [101]
                0.00    0.00     104             obj_to_str <cycle 1> [102]
                0.00    0.00    2105             map_iterate <cycle 1> [178]
                0.00    0.00      56             tuple_print <cycle 1> [223]
                0.00    0.00      12             array_print <cycle 1> [233]
-----------------------------------------------
                                   2             tuple_print <cycle 1> [223]
                                   6             array_print <cycle 1> [233]
                0.00    0.00      31/2198        execute_no_param <cycle 4> [11]
                0.00    0.00      65/2198        execute_str_param [63]
[102]    0.0    0.00    0.00     104         obj_to_str <cycle 1> [102]
                0.00    0.00     104/214071      map_lookup [2]
                0.00    0.00     310/6330        array_size [161]
                0.00    0.00     229/439         array_get [195]
                                  12             array_print <cycle 1> [233]
                                   8             tuple_print <cycle 1> [223]
                                   3             map_iterate <cycle 1> [178]
-----------------------------------------------
                                                 <spontaneous>
[103]    0.0    0.00    0.00                 delete_node_and_obj.2746 [103]
                0.00    0.00    1348/1408        set_iterate [106]
                0.00    0.00     674/674         obj_delete_ptr [116]
                0.00    0.00    1348/2034        map_finalize [179]
                0.00    0.00    1348/1351        set_finalize [185]
                0.00    0.00     674/674         set_remove [192]
                0.00    0.00     206/206         array_delete [208]
                0.00    0.00     117/117         tuple_delete [215]
-----------------------------------------------
                0.00    0.00       1/4           vm_add_builtin [47]
                0.00    0.00       3/4           vm_add_module [100]
[104]    0.0    0.00    0.00       4         create_module [104]
                0.00    0.00       4/156         string_create [54]
                0.00    0.00       4/669         create_obj_of_class [40]
                0.00    0.00       4/16451       memory_graph_set_field [7]
                0.00    0.00       4/298         module_name [200]
-----------------------------------------------
                                                 <spontaneous>
[105]    0.0    0.00    0.00                 add_class.3155 [105]
                0.00    0.00       2/2           class_create [107]
                0.00    0.00       2/16451       memory_graph_set_field [7]
                0.00    0.00       2/2198        map_iterate <cycle 1> [178]
-----------------------------------------------
                0.00    0.00       1/1408        alloc_finalize [142]
                0.00    0.00       1/1408        memory_graph_delete [143]
                0.00    0.00      58/1408        memory_graph_array_join [86]
                0.00    0.00    1348/1408        delete_node_and_obj.2746 [103]
[106]    0.0    0.00    0.00    1408         set_iterate [106]
                0.00    0.00    1408/2198        map_iterate <cycle 1> [178]
-----------------------------------------------
                0.00    0.00       2/2           add_class.3155 [105]
[107]    0.0    0.00    0.00       2         class_create [107]
                0.00    0.00       2/10          class_fill [92]
                0.00    0.00       2/300         create_obj [48]
                0.00    0.00       2/16451       memory_graph_set_field [7]
-----------------------------------------------
                0.00    0.00      55/55          __fn__.5031 [59]
[108]    0.0    0.00    0.00      55         jump_statement [108]
                0.00    0.00      55/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00     110/88757       parser_next__ [71]
-----------------------------------------------
                                                 <spontaneous>
[109]    0.0    0.00    0.00                 add_class.3140 [109]
                0.00    0.00      12/16451       memory_graph_set_field [7]
                0.00    0.00       6/95652       obj_get_field [5]
                0.00    0.00       6/2198        map_iterate <cycle 1> [178]
-----------------------------------------------
                                                 <spontaneous>
[110]    0.0    0.00    0.00                 __fn__.4685 [110]
                0.00    0.00       5/65          function_argument_list [89]
                0.00    0.00       5/466         expression_statement [62]
                0.00    0.00      10/214071      map_lookup [2]
                0.00    0.00      15/88757       parser_next__ [71]
                0.00    0.00      25/20321       match_merge [151]
                0.00    0.00      10/10322       queue_remove [155]
                0.00    0.00       5/6810        string_literal [159]
-----------------------------------------------
                                                 <spontaneous>
[111]    0.0    0.00    0.00                 __fn__.2863 [111]
                0.00    0.00    5340/88757       parser_next__ [71]
                0.00    0.00     991/10322       queue_remove [155]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[112]    0.0    0.00    0.00       1         strings_insert_constants [112]
                0.00    0.00      33/214071      map_lookup [2]
                0.00    0.00      33/7455        string_comparator [64]
                0.00    0.00      33/26436       set_lookup [149]
-----------------------------------------------
                                                 <spontaneous>
[113]    0.0    0.00    0.00                 add_ref.3136 [113]
                0.00    0.00       1/40          create_function [66]
                0.00    0.00       2/16451       memory_graph_set_field [7]
-----------------------------------------------
                0.00    0.00      12/12          execute_no_param <cycle 4> [11]
[114]    0.0    0.00    0.00      12         operator_neq [114]
                0.00    0.00      10/145         element_false [80]
                0.00    0.00       2/146         element_true [79]
-----------------------------------------------
                0.00    0.00      11/11          execute_no_param <cycle 4> [11]
[115]    0.0    0.00    0.00      11         operator_gt [115]
                0.00    0.00       7/145         element_false [80]
                0.00    0.00       4/146         element_true [79]
-----------------------------------------------
                0.00    0.00     674/674         delete_node_and_obj.2746 [103]
[116]    0.0    0.00    0.00     674         obj_delete_ptr [116]
                0.00    0.00     674/2198        map_iterate <cycle 1> [178]
                0.00    0.00     674/2034        map_finalize [179]
-----------------------------------------------
                                                 <spontaneous>
[117]    0.0    0.00    0.00                 __fn__.2896 [117]
                0.00    0.00    3850/88757       parser_next__ [71]
                0.00    0.00      84/10322       queue_remove [155]
                0.00    0.00      81/20321       match_merge [151]
-----------------------------------------------
                0.00    0.00       1/2           __fn__.4831 [127]
                0.00    0.00       1/2           __fn__.5059 [78]
[118]    0.0    0.00    0.00       2         class_statement_list [118]
                0.00    0.00       1/1           class_statement_list1 [121]
                0.00    0.00       1/5           class_statement [125]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00       1/214071      map_lookup [2]
                0.00    0.00       1/20321       match_merge [151]
-----------------------------------------------
                0.00    0.00       8/8           execute_no_param <cycle 4> [11]
[119]    0.0    0.00    0.00       8         operator_eq [119]
                0.00    0.00       7/145         element_false [80]
                0.00    0.00       1/146         element_true [79]
-----------------------------------------------
                0.00    0.00       4/4           class_init [90]
[120]    0.0    0.00    0.00       4         create_obj_unsafe [120]
                0.00    0.00       4/16451       memory_graph_set_field [7]
                0.00    0.00       4/673         memory_graph_new_node [65]
-----------------------------------------------
                                   3             class_statement_list1 [121]
                0.00    0.00       1/1           class_statement_list [118]
[121]    0.0    0.00    0.00       1+3       class_statement_list1 [121]
                0.00    0.00       4/5           class_statement [125]
                0.00    0.00       4/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00       3/20321       match_merge [151]
                                   3             class_statement_list1 [121]
-----------------------------------------------
                                                 <spontaneous>
[122]    0.0    0.00    0.00                 __fn__.4518 [122]
                0.00    0.00       2/712         tuple_expression [42]
                0.00    0.00       3/466         expression_statement [62]
                0.00    0.00       3/214071      map_lookup [2]
                0.00    0.00       7/88757       parser_next__ [71]
                0.00    0.00      10/20321       match_merge [151]
                0.00    0.00       2/10322       queue_remove [155]
-----------------------------------------------
                                   1             execute_id_param <cycle 4> [16]
                                   1             execute_no_param <cycle 4> [11]
[123]    0.0    0.00    0.00       2         call_new <cycle 4> [123]
                0.00    0.00       2/669         create_obj_of_class [40]
                0.00    0.00       1/16451       memory_graph_set_field [7]
                0.00    0.00       2/95652       obj_get_field [5]
                                   1             call_fn <cycle 4> [18]
-----------------------------------------------
                0.00    0.00       7/7           execute_no_param <cycle 4> [11]
[124]    0.0    0.00    0.00       7         operator_gte [124]
                0.00    0.00       6/146         element_true [79]
                0.00    0.00       1/145         element_false [80]
-----------------------------------------------
                0.00    0.00       1/5           class_statement_list [118]
                0.00    0.00       4/5           class_statement_list1 [121]
[125]    0.0    0.00    0.00       5         class_statement [125]
                0.00    0.00       5/5           field_statement [130]
                0.00    0.00       5/5           function_definition [133]
                0.00    0.00       5/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00       4/88757       parser_next__ [71]
                0.00    0.00       4/20321       match_merge [151]
-----------------------------------------------
                                                 <spontaneous>
[126]    0.0    0.00    0.00                 __fn__.4098 [126]
                0.00    0.00       3/466         expression_statement [62]
                0.00    0.00       1/712         tuple_expression [42]
                0.00    0.00       3/214071      map_lookup [2]
                0.00    0.00     119/88757       parser_next__ [71]
                0.00    0.00      10/20321       match_merge [151]
                0.00    0.00       3/10322       queue_remove [155]
                0.00    0.00       2/2           assignment_expression [261]
-----------------------------------------------
                                                 <spontaneous>
[127]    0.0    0.00    0.00                 __fn__.4831 [127]
                0.00    0.00       1/2           class_statement_list [118]
                0.00    0.00       1/214071      map_lookup [2]
                0.00    0.00       6/88757       parser_next__ [71]
                0.00    0.00       7/20321       match_merge [151]
                0.00    0.00       4/10322       queue_remove [155]
                0.00    0.00       1/6810        string_literal [159]
-----------------------------------------------
                                                 <spontaneous>
[128]    0.0    0.00    0.00                 __fn__.4176 [128]
                0.00    0.00       6/214071      map_lookup [2]
                0.00    0.00       6/2841        multiplicative_expression1 [51]
                0.00    0.00      10/88757       parser_next__ [71]
                0.00    0.00      14/20321       match_merge [151]
                0.00    0.00       5/10322       queue_remove [155]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[129]    0.0    0.00    0.00       1         vm_set_module [129]
                0.00    0.00       2/16451       memory_graph_set_field [7]
                0.00    0.00       1/95652       obj_get_field [5]
                0.00    0.00       1/14895       create_int [154]
-----------------------------------------------
                0.00    0.00       5/5           class_statement [125]
[130]    0.0    0.00    0.00       5         field_statement [130]
                0.00    0.00       5/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00       5/88757       parser_next__ [71]
-----------------------------------------------
                0.00    0.00       6/6           multiplicative_expression [38]
[131]    0.0    0.00    0.00       6         unary_expression [131]
                0.00    0.00       6/214071      map_lookup [2]
                0.00    0.00       6/88757       parser_next__ [71]
                0.00    0.00       6/3152        postfix_expression [173]
-----------------------------------------------
                0.00    0.00       2/2           execute_no_param <cycle 4> [11]
[132]    0.0    0.00    0.00       2         operator_or [132]
                0.00    0.00       2/146         element_true [79]
-----------------------------------------------
                0.00    0.00       5/5           class_statement [125]
[133]    0.0    0.00    0.00       5         function_definition [133]
                0.00    0.00       5/214071      map_lookup [2]
                0.00    0.00       5/88757       parser_next__ [71]
                0.00    0.00       4/10322       queue_remove [155]
                0.00    0.00       4/5           compound_statement [247]
                0.00    0.00       4/20321       match_merge [151]
-----------------------------------------------
                                                 <spontaneous>
[134]    0.0    0.00    0.00                 __fn__.4955 [134]
                0.00    0.00       2/214071      map_lookup [2]
                0.00    0.00       1/11079       map_insert [14]
                0.00    0.00       2/88757       parser_next__ [71]
                0.00    0.00       2/6810        string_literal [159]
                0.00    0.00       2/20321       match_merge [151]
-----------------------------------------------
                0.00    0.00       1/1           vm_create [44]
[135]    0.0    0.00    0.00       1         memory_graph_create_root_element [135]
                0.00    0.00       2/7800        set_insert [19]
                0.00    0.00       3/2034        map_init [180]
                0.00    0.00       2/1350        set_init [186]
-----------------------------------------------
                0.00    0.00       3/3           module_create [39]
[136]    0.0    0.00    0.00       3         file_info_set_name [136]
                0.00    0.00       3/7422        strings_intern [31]
-----------------------------------------------
                0.00    0.00       1/1           execute_no_param <cycle 4> [11]
[137]    0.0    0.00    0.00       1         element_not [137]
                0.00    0.00       1/2177        vm_lookup [36]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[138]    0.0    0.00    0.00       1         vm_delete [138]
                0.00    0.00       1/7422        strings_intern [31]
                0.00    0.00       1/95652       obj_get_field [5]
                0.00    0.00       1/1           memory_graph_delete [143]
                0.00    0.00       1/4           module_delete [141]
-----------------------------------------------
                                                 <spontaneous>
[139]    0.0    0.00    0.00                 __fn__.4991 [139]
                0.00    0.00       2/214071      map_lookup [2]
                0.00    0.00       2/88757       parser_next__ [71]
                0.00    0.00       2/6810        string_literal [159]
                0.00    0.00       2/20321       match_merge [151]
                0.00    0.00       2/10322       queue_remove [155]
-----------------------------------------------
                0.00    0.00       1/1           load_fn [26]
[140]    0.0    0.00    0.00       1         file_info [140]
                0.00    0.00       1/7422        strings_intern [31]
                0.00    0.00       1/7455        string_comparator [64]
                0.00    0.00       1/5           file_fn [248]
-----------------------------------------------
                0.00    0.00       1/4           vm_delete [138]
                0.00    0.00       3/4           main [3]
[141]    0.0    0.00    0.00       4         module_delete [141]
                0.00    0.00       4/2198        map_iterate <cycle 1> [178]
                0.00    0.00    1704/9518        expando_get [157]
                0.00    0.00    1704/1704        instruction_delete [183]
                0.00    0.00      12/21          map_delete [229]
                0.00    0.00       8/9           set_delete [237]
                0.00    0.00       4/5           file_info_delete [249]
                0.00    0.00       4/1720        expando_len [181]
                0.00    0.00       4/4           expando_delete [253]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[142]    0.0    0.00    0.00       1         alloc_finalize [142]
                0.00    0.00       1/1408        set_iterate [106]
                0.00    0.00       1/9           set_delete [237]
-----------------------------------------------
                0.00    0.00       1/1           vm_delete [138]
[143]    0.0    0.00    0.00       1         memory_graph_delete [143]
                0.00    0.00       1/1408        set_iterate [106]
                0.00    0.00       2/2034        map_finalize [179]
                0.00    0.00       2/1351        set_finalize [185]
-----------------------------------------------
[144]    0.0    0.00    0.00       1+287     <cycle 2 as a whole> [144]
                0.00    0.00     152+386         codegen <cycle 2> [212]
                0.00    0.00      82             codegen_postfix1 <cycle 2> [218]
                0.00    0.00      11+13          codegen_tuple <cycle 2> [234]
                0.00    0.00      21             codegen_assignment <cycle 2> [228]
                0.00    0.00       8             codegen_anon_function <cycle 2> [238]
                0.00    0.00       5             codegen_function <cycle 2> [246]
                0.00    0.00       3             codegen_assignment_ext <cycle 2> [259]
                0.00    0.00       3             codegen_if <cycle 2> [260]
                0.00    0.00       2             codegen_for <cycle 2> [263]
                0.00    0.00       1             codegen_class <cycle 2> [266]
-----------------------------------------------
                0.00    0.00     674/193657      map_remove [191]
                0.00    0.00    4643/193657      map_insert [14]
                0.00    0.00  188340/193657      map_lookup [2]
[146]    0.0    0.00    0.00  193657         default_hasher [146]
-----------------------------------------------
                0.00    0.00     544/181877      map_insert_helper [153]
                0.00    0.00     674/181877      map_remove [191]
                0.00    0.00  180659/181877      map_lookup [2]
[147]    0.0    0.00    0.00  181877         default_comparator [147]
-----------------------------------------------
                0.00    0.00       4/88711       module_create_file [34]
                0.00    0.00      23/88711       module_instruction [49]
                0.00    0.00   88684/88711       parser_next__ [71]
[148]    0.0    0.00    0.00   88711         queue_peek [148]
-----------------------------------------------
                0.00    0.00      24/26436       memory_graph_array_set [91]
                0.00    0.00      33/26436       strings_insert_constants [112]
                0.00    0.00     100/26436       memory_graph_tuple_add [70]
                0.00    0.00     272/26436       append_child_edges.2852 [83]
                0.00    0.00     586/26436       memory_graph_array_push [58]
                0.00    0.00     586/26436       memory_graph_array_pop [67]
                0.00    0.00     705/26436       module_instruction [49]
                0.00    0.00    1922/26436       memory_graph_array_dequeue [33]
                0.00    0.00    1934/26436       memory_graph_array_enqueue [28]
                0.00    0.00    7422/26436       strings_intern [31]
                0.00    0.00   12852/26436       memory_graph_set_field [7]
[149]    0.0    0.00    0.00   26436         set_lookup [149]
-----------------------------------------------
                0.00    0.00    5740/24016       map_insert [14]
                0.00    0.00   18276/24016       map_lookup [2]
[150]    0.0    0.00    0.00   24016         node_edge_hasher [150]
-----------------------------------------------
